date,produit_id,categorie,quantite_vendue,stock_initial,peremption_jours,prix_vente,promotion,temperature_max,pluie_mm,evenement,magasin
2022-01-30,Tomates_kg,legume,109.0,345,5,500,1,30.9,3.4,None,Dakar_Corniche
2024-02-14,Poisson_frais,poisson,59.0,254,5,1500,0,37.2,0.1,None,Dakar_Corniche
2023-04-20,Bananes_kg,fruit,170.6841525540684,331,14,700,0,27.6,0.5,Ramadan,Saint-Louis_Marche
2023-03-06,Poulet_frais,viande,34.0,318,3,2500,0,28.3,3.4,None,Dakar_Corniche
2022-04-13,Oignons_kg,legume,199.20152139408913,117,10,300,1,25.0,0.3,Ramadan,Saint-Louis_Marche
2023-07-10,Poulet_frais,viande,39.0,145,14,2500,0,30.6,1.4,None,Thies_Centre
2024-02-11,Bananes_kg,fruit,67.0,146,10,700,0,32.3,4.0,None,Saint-Louis_Marche
2024-11-03,Poulet_frais,viande,50.0,457,7,2500,0,34.2,0.2,None,Thies_Centre
2023-10-17,Poulet_frais,viande,48.0,426,10,2500,0,25.0,0.8,None,Saint-Louis_Marche
2022-08-19,Tomates_kg,legume,114.0,108,14,500,0,30.8,5.6,None,Saint-Louis_Marche
2022-08-03,Poulet_frais,viande,37.0,499,10,2500,0,25.0,2.9,None,Dakar_Corniche
2022-05-11,Tomates_kg,legume,108.0,217,7,500,0,29.9,1.9,None,Thies_Centre
2022-12-25,Bananes_kg,fruit,57.0,217,10,700,0,26.1,1.7,None,Thies_Centre
2023-05-16,Huile_1L,epicerie,97.0,149,14,800,0,30.5,9.7,None,Saint-Louis_Marche
2022-04-13,Lait_1L,produit_frais,137.19783818515273,488,7,1200,1,25.0,1.4,Ramadan,Saint-Louis_Marche
2022-04-01,Bananes_kg,fruit,64.0,408,5,700,1,29.3,1.7,None,Saint-Louis_Marche
2022-07-17,Lait_1L,produit_frais,659.5530952012591,174,10,1200,0,29.0,0.7,None,Thies_Centre
2022-11-16,Tomates_kg,legume,121.0,335,14,500,0,31.7,1.6,None,Thies_Centre
2023-01-30,Huile_1L,epicerie,89.0,150,5,800,0,36.3,0.6,None,Saint-Louis_Marche
2022-11-27,Riz_5kg,epicerie,47.0,224,14,2000,0,37.9,5.0,None,Saint-Louis_Marche
2023-09-21,Tomates_kg,legume,118.0,155,7,500,0,35.3,0.9,None,Saint-Louis_Marche
2024-05-15,Oignons_kg,legume,99.0,302,3,300,0,25.0,3.4,None,Thies_Centre
2024-08-16,Bananes_kg,fruit,70.0,322,7,700,0,28.0,1.3,None,Dakar_Corniche
2023-03-30,Riz_5kg,epicerie,113.10071081766405,459,14,2000,0,31.9,1.7,Ramadan,Dakar_Corniche
2023-08-08,Oignons_kg,legume,96.0,476,10,300,0,32.8,0.2,None,Saint-Louis_Marche
2023-12-20,Poisson_frais,poisson,72.0,419,5,1500,0,25.0,3.0,None,Dakar_Corniche
2024-03-11,Bananes_kg,fruit,155.4567390462325,312,5,700,0,25.0,1.0,Ramadan,Saint-Louis_Marche
2022-02-12,Huile_1L,epicerie,109.0,424,3,800,1,38.2,4.3,None,Dakar_Corniche
2024-08-22,Sucre_1kg,epicerie,24.0,219,7,400,0,40.3,2.3,None,Saint-Louis_Marche
2023-04-02,Huile_1L,epicerie,239.83119675166148,102,7,800,0,28.6,1.6,Ramadan,Saint-Louis_Marche
2023-05-15,Riz_5kg,epicerie,46.0,426,7,2000,0,30.3,1.5,None,Saint-Louis_Marche
2024-05-27,Sucre_1kg,epicerie,27.0,391,3,400,0,35.0,2.1,None,Dakar_Corniche
2022-10-05,Bananes_kg,fruit,62.0,371,3,700,0,26.9,0.4,None,Dakar_Corniche
2023-05-23,Oignons_kg,legume,80.0,338,5,300,0,26.6,5.3,None,Thies_Centre
2022-07-12,Riz_5kg,epicerie,49.0,442,10,2000,0,29.7,1.1,None,Thies_Centre
2023-05-05,Pommes_kg,fruit,82.0,431,7,600,0,36.6,5.3,None,Thies_Centre
2022-12-21,Bananes_kg,fruit,62.0,376,14,700,0,32.9,1.7,None,Saint-Louis_Marche
2023-10-30,Oignons_kg,legume,88.0,190,7,300,0,40.1,0.1,None,Dakar_Corniche
2022-05-21,Lait_1L,produit_frais,75.0,262,14,1200,0,25.0,0.7,None,Saint-Louis_Marche
2024-08-22,Bananes_kg,fruit,62.0,163,3,700,0,26.0,2.9,None,Thies_Centre
2024-11-21,Poulet_frais,viande,42.0,106,5,2500,0,33.1,7.0,None,Dakar_Corniche
2023-04-14,Bananes_kg,fruit,157.2570250966263,322,7,700,0,28.4,3.1,Ramadan,Saint-Louis_Marche
2022-03-17,Lait_1L,produit_frais,102.0,376,7,1200,0,42.5,1.2,None,Saint-Louis_Marche
2023-02-23,Bananes_kg,fruit,52.0,241,3,700,1,28.0,1.8,None,Thies_Centre
2024-10-12,Lait_1L,produit_frais,82.0,330,7,1200,0,39.0,4.4,None,Saint-Louis_Marche
2023-10-12,Pommes_kg,fruit,76.0,163,10,600,0,30.8,2.4,None,Thies_Centre
2024-11-11,Huile_1L,epicerie,98.0,425,10,800,0,31.8,0.6,None,Dakar_Corniche
2022-12-07,Huile_1L,epicerie,98.0,272,10,800,0,25.0,0.6,None,Saint-Louis_Marche
2023-07-30,Poulet_frais,viande,38.0,457,3,2500,0,32.5,0.2,None,Dakar_Corniche
2023-12-08,Riz_5kg,epicerie,55.0,223,5,2000,0,31.4,3.2,None,Thies_Centre
2022-07-03,Poisson_frais,poisson,61.0,362,10,1500,1,33.7,1.5,None,Saint-Louis_Marche
2023-01-30,Poisson_frais,poisson,74.0,177,10,1500,0,25.0,0.6,None,Saint-Louis_Marche
2022-08-30,Pommes_kg,fruit,79.0,294,3,600,1,31.3,0.0,None,Dakar_Corniche
2023-05-19,Lait_1L,produit_frais,78.0,437,3,1200,1,31.3,2.3,None,Dakar_Corniche
2024-12-21,Poisson_frais,poisson,67.0,443,7,1500,1,25.0,7.2,None,Saint-Louis_Marche
2023-07-03,Sucre_1kg,epicerie,31.0,322,7,400,0,27.3,3.6,None,Dakar_Corniche
2022-03-23,Bananes_kg,fruit,72.0,332,14,700,0,26.5,2.2,None,Thies_Centre
2024-01-09,Bananes_kg,fruit,51.0,342,10,700,0,41.3,0.2,None,Dakar_Corniche
2022-07-21,Poulet_frais,viande,39.0,290,10,2500,0,33.4,0.3,None,Dakar_Corniche
2024-01-29,Tomates_kg,legume,112.0,222,14,500,0,27.9,0.8,None,Saint-Louis_Marche
2024-05-29,Oignons_kg,legume,102.0,286,7,300,0,33.0,1.3,None,Thies_Centre
2022-05-06,Tomates_kg,legume,115.0,186,5,500,0,36.8,5.5,None,Saint-Louis_Marche
2023-08-13,Poisson_frais,poisson,68.0,201,10,1500,0,35.8,1.0,None,Saint-Louis_Marche
2023-06-14,Lait_1L,produit_frais,96.0,204,10,1200,0,32.6,0.2,None,Thies_Centre
2024-09-18,Poisson_frais,poisson,73.0,310,14,1500,1,35.1,0.7,None,Thies_Centre
2022-03-31,Sucre_1kg,epicerie,33.0,416,5,400,0,27.8,1.2,None,Thies_Centre
2022-07-16,Poulet_frais,viande,50.0,154,14,2500,1,29.2,0.7,None,Dakar_Corniche
2022-08-11,Tomates_kg,legume,117.0,247,3,500,1,42.5,2.7,None,Dakar_Corniche
2022-08-15,Poisson_frais,poisson,75.0,153,14,1500,0,33.6,0.8,None,Thies_Centre
2024-02-07,Sucre_1kg,epicerie,27.0,157,3,400,0,33.2,0.8,None,Saint-Louis_Marche
2022-05-18,Bananes_kg,fruit,67.0,234,5,700,0,40.0,0.1,None,Saint-Louis_Marche
2024-06-04,Poulet_frais,viande,36.0,403,10,2500,0,29.7,1.1,None,Saint-Louis_Marche
2024-05-19,Riz_5kg,epicerie,52.0,487,14,2000,0,39.5,0.6,None,Saint-Louis_Marche
2023-09-01,Poisson_frais,poisson,63.0,315,7,1500,0,27.2,4.2,None,Saint-Louis_Marche
2022-09-07,Poisson_frais,poisson,74.0,252,5,1500,0,44.0,1.0,None,Thies_Centre
2024-08-04,Bananes_kg,fruit,69.0,289,14,700,0,25.7,1.2,None,Saint-Louis_Marche
2024-08-21,Riz_5kg,epicerie,48.0,416,3,2000,0,45.0,0.4,None,Dakar_Corniche
2022-09-24,Huile_1L,epicerie,99.0,285,5,800,0,39.2,1.2,None,Dakar_Corniche
2022-08-02,Pommes_kg,fruit,70.0,460,10,600,0,30.8,2.1,None,Thies_Centre
2024-04-01,Lait_1L,produit_frais,184.70829768645964,377,3,1200,0,34.8,5.4,Ramadan,Thies_Centre
2022-03-07,Bananes_kg,fruit,55.0,270,14,700,0,29.6,0.5,None,Saint-Louis_Marche
2022-09-13,Pommes_kg,fruit,73.0,403,3,600,0,26.8,2.4,None,Saint-Louis_Marche
2023-03-28,Poulet_frais,viande,84.0206537981587,311,5,2500,0,34.3,2.1,Ramadan,Thies_Centre
2022-10-19,Tomates_kg,legume,145.0,198,14,500,0,35.0,1.7,None,Saint-Louis_Marche
2022-04-14,Pommes_kg,fruit,175.65592330374702,342,3,600,0,30.7,0.3,Ramadan,Thies_Centre
2024-04-20,Pommes_kg,fruit,84.0,400,7,600,0,45.0,2.2,None,Saint-Louis_Marche
2022-10-09,Lait_1L,produit_frais,69.0,394,3,1200,0,33.5,0.0,None,Saint-Louis_Marche
2022-12-18,Poisson_frais,poisson,70.0,313,7,1500,1,29.0,1.2,None,Thies_Centre
2023-11-07,Tomates_kg,legume,108.0,475,5,500,1,35.2,4.7,None,Thies_Centre
2024-08-04,Riz_5kg,epicerie,51.0,351,7,2000,0,29.0,1.9,None,Saint-Louis_Marche
2024-06-13,Riz_5kg,epicerie,50.0,120,10,2000,0,31.0,0.3,None,Saint-Louis_Marche
2022-02-23,Tomates_kg,legume,100.0,168,7,500,0,38.4,0.6,None,Saint-Louis_Marche
2024-02-17,Pommes_kg,fruit,73.0,485,7,600,1,28.2,0.5,None,Thies_Centre
2024-11-12,Lait_1L,produit_frais,68.0,149,3,1200,1,30.0,1.2,None,Saint-Louis_Marche
2024-02-01,Poisson_frais,poisson,60.0,113,3,1500,1,32.0,2.6,None,Dakar_Corniche
2022-06-12,Poisson_frais,poisson,75.0,276,7,1500,0,30.2,0.5,None,Saint-Louis_Marche
2022-11-19,Tomates_kg,legume,121.0,311,7,500,0,36.5,0.2,None,Dakar_Corniche
2024-02-26,Tomates_kg,legume,127.0,422,10,500,0,30.7,0.1,None,Dakar_Corniche
2022-10-06,Pommes_kg,fruit,749.2440590681508,238,5,600,0,33.0,0.8,None,Dakar_Corniche
2022-02-12,Poisson_frais,poisson,67.0,189,10,1500,0,36.9,0.1,None,Thies_Centre
2023-12-12,Pommes_kg,fruit,70.0,454,5,600,0,28.2,1.8,None,Dakar_Corniche
2023-05-18,Huile_1L,epicerie,100.0,148,10,800,0,34.4,2.1,None,Saint-Louis_Marche
2023-02-24,Oignons_kg,legume,94.0,357,14,300,1,35.0,1.2,None,Thies_Centre
2024-09-27,Pommes_kg,fruit,86.0,206,10,600,0,31.4,0.5,None,Thies_Centre
2022-05-28,Poisson_frais,poisson,76.0,485,3,1500,1,31.5,1.6,None,Dakar_Corniche
2023-11-26,Poulet_frais,viande,40.0,411,3,2500,0,34.8,0.9,None,Saint-Louis_Marche
2022-07-21,Huile_1L,epicerie,109.0,404,3,800,0,30.0,1.0,None,Thies_Centre
2023-08-18,Lait_1L,produit_frais,68.0,354,3,1200,1,36.3,3.5,None,Dakar_Corniche
2022-08-01,Sucre_1kg,epicerie,40.0,263,3,400,0,31.0,0.5,None,Dakar_Corniche
2024-09-20,Tomates_kg,legume,109.0,481,5,500,0,28.9,3.4,None,Saint-Louis_Marche
2023-05-07,Poisson_frais,poisson,68.0,168,3,1500,0,27.9,1.4,None,Saint-Louis_Marche
2023-01-16,Poulet_frais,viande,51.0,103,5,2500,0,30.4,0.4,None,Thies_Centre
2023-11-21,Sucre_1kg,epicerie,28.0,285,10,400,0,32.1,0.7,None,Dakar_Corniche
2024-08-08,Riz_5kg,epicerie,55.0,172,3,2000,1,31.7,1.7,None,Dakar_Corniche
2023-10-21,Bananes_kg,fruit,69.0,149,3,700,0,28.4,4.5,None,Saint-Louis_Marche
2022-11-19,Sucre_1kg,epicerie,23.0,242,7,400,0,32.4,4.6,None,Saint-Louis_Marche
2022-03-20,Huile_1L,epicerie,82.0,393,10,800,0,30.8,1.2,None,Saint-Louis_Marche
2022-05-22,Bananes_kg,fruit,59.0,148,5,700,0,33.4,1.1,None,Saint-Louis_Marche
2024-04-01,Oignons_kg,legume,152.10218175268307,215,7,300,1,35.1,1.7,Ramadan,Dakar_Corniche
2023-10-07,Sucre_1kg,epicerie,31.0,257,7,400,0,30.6,1.8,None,Dakar_Corniche
2023-11-10,Poulet_frais,viande,38.0,111,7,2500,0,25.4,4.4,None,Thies_Centre
2024-08-18,Riz_5kg,epicerie,49.0,258,3,2000,0,33.0,1.4,None,Thies_Centre
2023-01-31,Sucre_1kg,epicerie,23.0,351,7,400,0,28.3,2.1,None,Thies_Centre
2023-03-23,Bananes_kg,fruit,84.22011413543788,437,5,700,0,36.1,1.6,Ramadan,Saint-Louis_Marche
2023-01-31,Riz_5kg,epicerie,46.0,314,3,2000,1,32.0,5.7,None,Thies_Centre
2022-05-23,Poisson_frais,poisson,71.0,124,14,1500,0,32.2,0.7,None,Thies_Centre
2024-01-13,Sucre_1kg,epicerie,26.0,159,5,400,0,30.4,1.0,None,Saint-Louis_Marche
2023-09-26,Riz_5kg,epicerie,40.0,372,5,2000,0,32.9,5.7,None,Saint-Louis_Marche
2023-01-08,Sucre_1kg,epicerie,37.0,369,7,400,0,34.4,6.5,None,Thies_Centre
2024-06-17,Oignons_kg,legume,315.5546213721934,192,3,300,1,28.1,2.1,Tabaski,Saint-Louis_Marche
2022-06-09,Riz_5kg,epicerie,49.0,173,3,2000,0,32.8,1.3,None,Saint-Louis_Marche
2022-10-10,Poulet_frais,viande,30.0,111,7,2500,0,32.0,0.0,None,Dakar_Corniche
2022-03-30,Oignons_kg,legume,80.0,167,10,300,0,32.6,0.4,None,Saint-Louis_Marche
2023-01-11,Sucre_1kg,epicerie,36.0,420,3,400,0,28.3,2.9,None,Dakar_Corniche
2022-06-21,Pommes_kg,fruit,93.0,480,10,600,0,29.9,4.3,None,Dakar_Corniche
2024-05-26,Sucre_1kg,epicerie,32.0,484,3,400,0,33.3,0.7,None,Dakar_Corniche
2023-12-31,Huile_1L,epicerie,97.0,429,7,800,0,33.1,0.1,None,Thies_Centre
2023-10-05,Lait_1L,produit_frais,496.4003955971348,409,10,1200,1,34.5,0.8,None,Dakar_Corniche
2023-10-14,Tomates_kg,legume,124.0,333,5,500,0,26.6,7.6,None,Dakar_Corniche
2023-01-17,Bananes_kg,fruit,71.0,261,14,700,0,25.4,2.2,None,Dakar_Corniche
2023-03-05,Poisson_frais,poisson,70.0,215,5,1500,0,32.5,4.6,None,Thies_Centre
2024-04-03,Pommes_kg,fruit,167.35919739593191,166,7,600,0,39.9,2.8,Ramadan,Saint-Louis_Marche
2022-05-19,Pommes_kg,fruit,78.0,417,5,600,0,28.0,1.4,None,Thies_Centre
2023-09-28,Pommes_kg,fruit,98.0,123,7,600,0,35.2,1.1,None,Dakar_Corniche
2022-09-10,Poulet_frais,viande,32.0,138,3,2500,1,40.0,0.8,None,Dakar_Corniche
2022-09-16,Oignons_kg,legume,105.0,405,3,300,0,32.4,4.7,None,Thies_Centre
2022-01-24,Poulet_frais,viande,31.0,246,3,2500,0,27.8,0.5,None,Saint-Louis_Marche
2022-08-22,Tomates_kg,legume,108.0,168,3,500,1,37.9,1.5,None,Thies_Centre
2024-02-10,Bananes_kg,fruit,56.0,375,3,700,0,31.9,0.1,None,Saint-Louis_Marche
2024-05-23,Huile_1L,epicerie,105.0,454,14,800,0,40.7,0.1,None,Thies_Centre
2022-09-29,Pommes_kg,fruit,78.0,459,3,600,1,37.7,2.3,None,Thies_Centre
2022-04-29,Oignons_kg,legume,178.42374606074682,163,14,300,0,34.5,2.6,Ramadan,Dakar_Corniche
2022-09-26,Huile_1L,epicerie,100.0,105,14,800,0,36.7,2.8,None,Saint-Louis_Marche
2024-06-23,Poisson_frais,poisson,69.0,377,14,1500,0,38.7,6.2,None,Dakar_Corniche
2022-10-11,Riz_5kg,epicerie,45.0,419,7,2000,0,35.1,1.3,None,Thies_Centre
2023-08-17,Poulet_frais,viande,35.0,440,14,2500,0,25.0,0.3,None,Saint-Louis_Marche
2023-12-21,Pommes_kg,fruit,79.0,184,3,600,0,38.3,0.2,None,Saint-Louis_Marche
2023-12-03,Poulet_frais,viande,35.0,103,10,2500,0,25.0,0.4,None,Saint-Louis_Marche
2024-07-27,Sucre_1kg,epicerie,29.0,379,10,400,0,34.9,1.4,None,Thies_Centre
2024-12-30,Huile_1L,epicerie,112.0,339,10,800,1,25.0,0.8,None,Thies_Centre
2022-11-29,Riz_5kg,epicerie,56.0,133,5,2000,0,36.4,0.5,None,Dakar_Corniche
2024-10-27,Poisson_frais,poisson,70.0,492,10,1500,0,36.0,1.9,None,Dakar_Corniche
2023-08-15,Riz_5kg,epicerie,40.0,357,14,2000,0,25.0,8.1,None,Dakar_Corniche
2022-08-06,Poisson_frais,poisson,84.0,160,10,1500,0,32.5,1.3,None,Thies_Centre
2024-07-01,Tomates_kg,legume,110.0,133,14,500,0,37.0,0.2,None,Thies_Centre
2024-01-19,Sucre_1kg,epicerie,25.0,304,7,400,0,25.0,1.7,None,Thies_Centre
2023-09-07,Huile_1L,epicerie,92.0,142,10,800,1,42.8,3.7,None,Dakar_Corniche
2023-06-18,Poisson_frais,poisson,66.0,147,14,1500,0,45.0,4.0,None,Thies_Centre
2022-04-08,Poulet_frais,viande,107.02918489089936,432,3,2500,0,39.0,0.4,Ramadan,Saint-Louis_Marche
2023-08-26,Sucre_1kg,epicerie,24.0,109,7,400,0,42.7,1.1,None,Thies_Centre
2023-12-14,Lait_1L,produit_frais,96.0,483,5,1200,0,26.2,0.4,None,Dakar_Corniche
2022-04-27,Tomates_kg,legume,286.89817853784996,414,3,500,1,34.5,2.4,Ramadan,Thies_Centre
2024-11-25,Poisson_frais,poisson,64.0,469,5,1500,0,32.5,2.5,None,Dakar_Corniche
2022-05-06,Bananes_kg,fruit,66.0,127,7,700,0,26.8,0.4,None,Dakar_Corniche
2024-05-03,Riz_5kg,epicerie,57.0,315,5,2000,0,35.8,0.2,None,Thies_Centre
2022-06-25,Oignons_kg,legume,95.0,319,14,300,0,25.0,4.0,None,Dakar_Corniche
2024-06-24,Bananes_kg,fruit,66.0,471,7,700,0,38.9,1.3,None,Saint-Louis_Marche
2024-10-18,Poisson_frais,poisson,68.0,110,10,1500,0,40.1,3.2,None,Thies_Centre
2024-07-29,Sucre_1kg,epicerie,22.0,153,5,400,0,30.1,1.0,None,Thies_Centre
2024-05-18,Riz_5kg,epicerie,47.0,131,14,2000,0,27.4,0.2,None,Saint-Louis_Marche
2022-06-25,Poisson_frais,poisson,74.0,171,5,1500,1,29.3,0.8,None,Dakar_Corniche
2022-07-08,Oignons_kg,legume,83.0,422,14,300,0,25.0,1.2,None,Thies_Centre
2023-09-17,Bananes_kg,fruit,63.0,358,10,700,1,40.8,1.8,None,Saint-Louis_Marche
2024-06-17,Poulet_frais,viande,138.8009289242719,399,3,2500,0,34.5,2.1,Tabaski,Dakar_Corniche
2024-05-28,Oignons_kg,legume,78.0,395,7,300,0,34.2,0.2,None,Saint-Louis_Marche
2022-05-23,Lait_1L,produit_frais,76.0,382,7,1200,0,37.7,3.7,None,Thies_Centre
2022-05-06,Huile_1L,epicerie,94.0,400,5,800,0,34.6,3.4,None,Thies_Centre
2022-07-19,Tomates_kg,legume,144.0,451,3,500,0,34.1,0.9,None,Thies_Centre
2022-04-19,Poulet_frais,viande,74.65291807278518,254,7,2500,1,34.1,1.0,Ramadan,Thies_Centre
2024-02-03,Riz_5kg,epicerie,42.0,431,10,2000,0,28.8,0.8,None,Thies_Centre
2023-02-11,Pommes_kg,fruit,71.0,449,3,600,0,25.0,2.2,None,Thies_Centre
2023-08-12,Huile_1L,epicerie,102.0,131,3,800,0,37.0,3.7,None,Dakar_Corniche
2022-11-07,Bananes_kg,fruit,62.0,426,3,700,1,26.2,1.3,None,Saint-Louis_Marche
2022-11-29,Poisson_frais,poisson,65.0,255,3,1500,0,31.4,4.3,None,Saint-Louis_Marche
2024-01-14,Poisson_frais,poisson,68.0,197,10,1500,0,34.7,0.4,None,Saint-Louis_Marche
2022-09-25,Riz_5kg,epicerie,66.0,136,5,2000,0,32.7,5.2,None,Thies_Centre
2023-08-02,Pommes_kg,fruit,83.0,129,14,600,0,35.5,0.3,None,Thies_Centre
2023-12-20,Oignons_kg,legume,95.0,282,3,300,0,27.5,0.7,None,Dakar_Corniche
2023-04-22,Lait_1L,produit_frais,83.0,186,10,1200,1,30.3,0.2,None,Dakar_Corniche
2022-09-25,Sucre_1kg,epicerie,31.0,265,5,400,0,32.1,5.2,None,Saint-Louis_Marche
2022-11-02,Tomates_kg,legume,131.0,250,5,500,1,32.1,4.3,None,Dakar_Corniche
2022-12-19,Riz_5kg,epicerie,49.0,473,5,2000,1,30.7,1.6,None,Thies_Centre
2024-04-14,Oignons_kg,legume,92.0,459,14,300,0,25.0,4.8,None,Thies_Centre
2022-07-30,Pommes_kg,fruit,79.0,434,7,600,0,30.3,0.9,None,Thies_Centre
2022-07-18,Huile_1L,epicerie,87.0,156,14,800,0,35.2,0.5,None,Dakar_Corniche
2024-02-26,Bananes_kg,fruit,55.0,433,5,700,0,38.8,0.8,None,Thies_Centre
2023-09-19,Poisson_frais,poisson,83.0,130,7,1500,0,36.0,5.3,None,Saint-Louis_Marche
2023-12-02,Poisson_frais,poisson,86.0,434,7,1500,0,35.0,0.2,None,Thies_Centre
2024-06-14,Pommes_kg,fruit,89.0,404,10,600,0,31.2,0.5,None,Thies_Centre
2023-08-22,Riz_5kg,epicerie,47.0,429,14,2000,0,32.8,0.3,None,Saint-Louis_Marche
2022-07-14,Poulet_frais,viande,57.0,272,14,2500,0,36.0,1.3,None,Dakar_Corniche
2022-10-09,Riz_5kg,epicerie,44.0,302,5,2000,1,31.4,4.8,None,Saint-Louis_Marche
2023-10-14,Huile_1L,epicerie,78.0,103,3,800,0,34.0,2.6,None,Dakar_Corniche
2022-07-18,Poulet_frais,viande,42.0,449,5,2500,0,32.1,0.6,None,Thies_Centre
2024-09-03,Sucre_1kg,epicerie,32.0,390,3,400,0,31.8,2.2,None,Saint-Louis_Marche
2023-06-16,Poisson_frais,poisson,71.0,154,5,1500,0,36.9,11.1,None,Saint-Louis_Marche
2024-01-28,Poulet_frais,viande,54.0,341,3,2500,0,31.6,0.3,None,Saint-Louis_Marche
2022-01-16,Riz_5kg,epicerie,52.0,119,10,2000,0,25.0,2.1,None,Thies_Centre
2024-10-10,Oignons_kg,legume,88.0,414,5,300,0,36.7,3.8,None,Saint-Louis_Marche
2022-10-06,Riz_5kg,epicerie,54.0,206,10,2000,0,32.3,0.1,None,Dakar_Corniche
2024-02-29,Poulet_frais,viande,38.0,321,3,2500,1,29.1,0.1,None,Saint-Louis_Marche
2022-12-08,Oignons_kg,legume,102.0,347,5,300,0,29.1,0.4,None,Dakar_Corniche
2023-09-23,Riz_5kg,epicerie,49.0,472,10,2000,0,26.6,3.9,None,Thies_Centre
2024-12-03,Oignons_kg,legume,87.0,293,5,300,0,29.4,2.8,None,Dakar_Corniche
2024-04-04,Tomates_kg,legume,230.58879821806363,194,7,500,0,27.2,3.7,Ramadan,Saint-Louis_Marche
2022-01-28,Poisson_frais,poisson,72.0,326,14,1500,0,37.6,0.8,None,Thies_Centre
2024-03-28,Sucre_1kg,epicerie,49.42267805013931,203,7,400,0,31.7,0.1,Ramadan,Saint-Louis_Marche
2024-04-15,Riz_5kg,epicerie,56.0,311,7,2000,0,34.0,2.9,None,Saint-Louis_Marche
2024-03-23,Lait_1L,produit_frais,173.69004191945655,168,10,1200,0,32.9,0.5,Ramadan,Dakar_Corniche
2023-05-22,Huile_1L,epicerie,116.0,390,14,800,0,33.3,0.2,None,Thies_Centre
2023-01-03,Poisson_frais,poisson,64.0,290,5,1500,0,30.4,1.4,None,Saint-Louis_Marche
2024-08-28,Bananes_kg,fruit,65.0,324,3,700,0,28.6,4.2,None,Thies_Centre
2023-11-27,Tomates_kg,legume,120.0,355,5,500,0,33.8,0.4,None,Saint-Louis_Marche
2022-09-21,Riz_5kg,epicerie,52.0,490,14,2000,1,27.1,0.6,None,Dakar_Corniche
2024-06-16,Sucre_1kg,epicerie,31.0,272,5,400,0,30.0,12.4,None,Saint-Louis_Marche
2022-02-20,Riz_5kg,epicerie,48.0,184,14,2000,0,38.0,2.6,None,Thies_Centre
2023-11-21,Poisson_frais,poisson,58.0,368,14,1500,0,33.3,0.7,None,Saint-Louis_Marche
2023-08-23,Poulet_frais,viande,46.0,275,7,2500,0,30.6,0.1,None,Thies_Centre
2023-06-10,Tomates_kg,legume,107.0,130,5,500,0,32.9,0.8,None,Dakar_Corniche
2023-02-26,Sucre_1kg,epicerie,37.0,231,14,400,0,36.0,4.1,None,Thies_Centre
2022-07-13,Lait_1L,produit_frais,74.0,468,14,1200,0,28.9,5.4,None,Thies_Centre
2022-01-26,Lait_1L,produit_frais,350.3887427783038,226,7,1200,0,29.8,1.9,None,Saint-Louis_Marche
2024-01-02,Poulet_frais,viande,47.0,394,14,2500,0,29.4,0.2,None,Dakar_Corniche
2023-01-13,Huile_1L,epicerie,82.0,457,5,800,0,32.8,2.5,None,Thies_Centre
2023-10-16,Lait_1L,produit_frais,82.0,179,10,1200,1,29.5,3.0,None,Thies_Centre
2022-01-24,Huile_1L,epicerie,89.0,413,10,800,0,28.7,3.0,None,Thies_Centre
2022-04-30,Lait_1L,produit_frais,143.555958946826,266,10,1200,0,30.9,0.1,Ramadan,Saint-Louis_Marche
2022-08-15,Riz_5kg,epicerie,50.0,395,14,2000,0,28.5,2.4,None,Thies_Centre
2022-11-10,Poisson_frais,poisson,67.0,144,5,1500,0,31.4,3.6,None,Thies_Centre
2022-12-24,Riz_5kg,epicerie,60.0,471,5,2000,0,29.6,0.1,None,Thies_Centre
2023-12-13,Sucre_1kg,epicerie,51.0,336,10,400,0,39.0,5.0,None,Saint-Louis_Marche
2023-05-11,Poulet_frais,viande,43.0,429,10,2500,1,26.3,1.5,None,Saint-Louis_Marche
2022-05-25,Poulet_frais,viande,56.0,389,10,2500,0,32.7,1.0,None,Dakar_Corniche
2024-06-24,Poisson_frais,poisson,73.0,318,14,1500,0,37.5,4.4,None,Thies_Centre
2023-02-10,Tomates_kg,legume,98.0,196,3,500,0,25.0,4.5,None,Saint-Louis_Marche
2023-11-25,Oignons_kg,legume,88.0,241,10,300,1,34.0,0.5,None,Dakar_Corniche
2023-08-25,Oignons_kg,legume,87.0,253,3,300,0,28.7,0.7,None,Dakar_Corniche
2024-04-09,Poisson_frais,poisson,104.12464087129996,108,10,1500,0,29.6,0.1,Ramadan,Saint-Louis_Marche
2022-10-29,Huile_1L,epicerie,100.0,146,3,800,0,34.8,3.6,None,Dakar_Corniche
2024-03-14,Riz_5kg,epicerie,138.80055740751962,486,3,2000,0,36.3,1.7,Ramadan,Thies_Centre
2023-07-20,Sucre_1kg,epicerie,37.0,267,5,400,0,31.8,1.9,None,Thies_Centre
2023-01-23,Tomates_kg,legume,134.0,250,3,500,0,33.9,1.2,None,Dakar_Corniche
2022-03-11,Riz_5kg,epicerie,55.0,439,5,2000,0,35.1,0.0,None,Thies_Centre
2023-10-08,Poisson_frais,poisson,70.0,213,7,1500,1,27.0,1.4,None,Dakar_Corniche
2023-06-17,Tomates_kg,legume,118.0,490,7,500,0,32.5,3.9,None,Saint-Louis_Marche
